model,timestamp,gross_return,turnover,net_return,gross_cumulative_return,net_cumulative_return
Linear Regression,1631233560,-0.0008336305618286133,1.0,-0.0018336305618286133,0.07870889514621737,-0.596257784654856
Linear Regression,1631234760,0.0007450978446286172,0.6666666666666666,7.843117796195052e-05,0.07951263881897264,-0.5962261186773135
Linear Regression,1631235960,-0.0008316440507769585,0.3333333333333333,-0.0011649773841102917,0.0786148685551602,-0.5966965061173488
Linear Regression,1631237160,-0.006595094921067357,0.3333333333333333,-0.00692842825440069,0.0715013011137644,-0.5994907654394639
Linear Regression,1631238360,0.003444244619458914,0.3333333333333333,0.0031109112861255803,0.0751918137048686,-0.598244816741472
Linear Regression,1631239560,0.0038762192125432193,0.6666666666666666,0.003209552545876553,0.07935949287032051,-0.5969553623702255
Linear Regression,1631240760,-0.0021774371489300393,1.0,-0.0031774371489300393,0.07700925541349446,-0.5982360113745073
Linear Regression,1631241960,-0.0006707907887175679,0.6666666666666666,-0.0013374574553842345,0.07628680752559958,-0.5987733536163995
Linear Regression,1631243160,0.00017606234177947044,0.3333333333333333,-0.00015727099155386288,0.07647630110135895,-0.598836454928914
Linear Regression,1631244360,-0.002718259893299546,0.3333333333333333,-0.0030515932266328796,0.07355015874598769,-0.6000606428858251
Linear Regression,1631245560,0.002066105604171753,0.0,0.002066105604171753,0.07576822674533235,-0.5992343259387626
Linear Regression,1631246760,-0.0009440978174097836,1.0,-0.0019440978174097836,0.07475259631042319,-0.6000134536109978
Linear Regression,1631247960,-6.964802742004395e-05,1.0,-0.001069648027420044,0.07467774191212562,-0.6004412984313373
Linear Regression,1631249160,0.0002560913562774658,0.6666666666666666,-0.0004105753103892008,0.07495295759261311,-0.6006053473692525
Linear Regression,1631250360,-0.0005926986632402986,1.0,-0.0015926986632402986,0.07431583441160172,-0.6012414626986029
Linear Regression,1631251560,-0.0010002056369557977,1.0,-0.0020002056369557977,0.07324129765815246,-0.6020390617726974
Linear Regression,1631252760,4.782271571457386e-05,0.3333333333333333,-0.00028551061761875946,0.07329262297162353,-0.6021526838459588
Linear Regression,1631253960,-0.00042570626828819513,0.6666666666666666,-0.0010923729349548617,0.07283571557431712,-0.6025872814863699
Linear Regression,1631255160,0.0009495814447291195,0.3333333333333333,0.0006162481113957863,0.0738544604630691,-0.6023423766491411
Linear Regression,1631256360,-0.0019167065038345754,1.0,-0.0029167065038345754,0.07179619663452774,-0.603502227225468
Linear Regression,1631257560,-0.003055195149499923,0.3333333333333333,-0.0033885284828332565,0.06852165009331745,-0.6048457712218944
Linear Regression,1631258760,0.002753476146608591,0.6666666666666666,0.0020868094799419245,0.07146379896898436,-0.604021159631241
Linear Regression,1631259960,-0.0005201896055950783,1.0,-0.0015201896055950783,0.07090643463798929,-0.6046231225484053
Linear Regression,1631261160,0.0013050337656750344,1.3333333333333333,-2.8299567658298915e-05,0.07230400369507062,-0.6046343115430992
Linear Regression,1631262360,-0.003533303737640381,1.3333333333333333,-0.004866637070973714,0.06851522795092801,-0.6065584128591346
Linear Regression,1631263560,0.0007453858270309865,0.3333333333333333,0.0004120524936976532,0.06931168405780941,-0.6063962942720288
Linear Regression,1631264760,-0.002033104479778558,0.3333333333333333,-0.0023664378131118915,0.06713766168267199,-0.6073277329646445
Linear Regression,1631265960,0.0005938408430665731,0.6666666666666666,-7.28258236000935e-05,0.06777137161135371,-0.6073563296458961
Linear Regression,1631267160,0.0006081064711906947,0.3333333333333333,0.0002747731378573614,0.06842069029218267,-0.6072484417125332
Linear Regression,1631268360,-0.0008965333254309371,0.6666666666666666,-0.0015631999920976036,0.0674628155377559,-0.6078623909453444
Linear Regression,1631269560,-0.00041661644354462624,1.0,-0.0014166164435446263,0.06701809297593053,-0.6084178995304637
Linear Regression,1631270760,0.0002816517371684313,1.3333333333333333,-0.001051681596164902,0.06731862047540726,-0.6088297192189149
Linear Regression,1631271960,-0.0009709297446534038,0.6666666666666666,-0.0016375964113200703,0.06628232907976517,-0.6094702982669371
Linear Regression,1631273160,0.00037992000579833984,0.6666666666666666,-0.0002867466608683268,0.0666874310684118,-0.609582281354879
Linear Regression,1631274360,0.0007303156889975071,1.0,-0.0002696843110024929,0.0674664496345776,-0.6096875708883349
Linear Regression,1631275560,0.0011891125468537211,1.0,0.00018911254685372112,0.06873578738318353,-0.609613757910797
Linear Regression,1631276760,-0.0009497602004557848,0.6666666666666666,-0.0016164268671224513,0.06772074466752431,-0.6102447887210649
Linear Regression,1631277960,-0.0026517610531300306,0.3333333333333333,-0.002985094386463364,0.06488940438119606,-0.6114082448143485
Linear Regression,1631279160,-0.0009070137748494744,1.0,-0.0019070137748494745,0.06392353502273096,-0.6121492946442805
Linear Regression,1631280360,0.00048224131387542,1.3333333333333333,-0.0008510920194579133,0.06443660290612341,-0.6124793912843498
Linear Regression,1631281560,6.569409742951393e-05,1.0,-0.0009343059025704861,0.06450653010802232,-0.6128414540764406
Linear Regression,1631282760,0.0012573199346661568,1.3333333333333333,-7.601339866717652e-05,0.06584495538890933,-0.6128708833133393
Linear Regression,1631283960,0.0010977289639413357,1.6666666666666665,-0.0005689377027253309,0.06701496426751041,-0.613091135663645
Linear Regression,1631285160,0.0013353924150578678,1.0,0.00033539241505786774,0.06843984795754654,-0.612961369365228
Linear Regression,1631286360,0.0012379487016005442,0.6666666666666666,0.0005712820349338775,0.06976252168006392,-0.6127402611487209
Linear Regression,1631287560,0.0014983017463237047,1.3333333333333333,0.00016496841299037143,0.07136534873444877,-0.6126763755241875
Linear Regression,1631288760,-0.00022258362150751054,0.6666666666666666,-0.0008892502881741772,0.0711268803551699,-0.6130208031688693
Linear Regression,1631289960,-0.0018523433827795088,1.0,-0.002852343382779509,0.06914278556622677,-0.6141246007202239
Linear Regression,1631291160,0.0007155339699238539,0.6666666666666666,4.886730325718723e-05,0.06990779354799836,-0.6141057440300679
Linear Regression,1631292360,-0.0016191800823435187,1.3333333333333333,-0.002952513415676852,0.06817542015874145,-0.6152451019978518
Linear Regression,1631293560,0.0022453665733337402,0.3333333333333333,0.001912033240000407,0.0705738655416226,-0.6145094378436187
Linear Regression,1631294760,0.0001622637100808788,0.6666666666666666,-0.0005044029565857878,0.07074758082896104,-0.6147038804229062
Linear Regression,1631295960,0.0011049509048461914,1.0,0.00010495090484619139,0.0719307043372599,-0.6146634432465228
Linear Regression,1631297160,0.00034423673059791327,0.3333333333333333,1.0903397264579943e-05,0.07229970225834847,-0.614659241768964
Linear Regression,1631298360,-0.0007313887472264469,1.3333333333333333,-0.00206472208055978,0.07151543432246243,-0.6154548633410233
Linear Regression,1631299560,-0.0009680390357971191,1.0,-0.001968039035797119,0.0704781655545792,-0.616211663180994
Linear Regression,1631300760,0.0005820989463245496,0.3333333333333333,0.0002487656129912163,0.07110128976681196,-0.6161161898401264
Linear Regression,1631301960,0.000594755016209092,0.3333333333333333,0.00026142168287575867,0.07173833263176888,-0.6160158342884456
Linear Regression,1631303160,0.001891851658001542,0.6666666666666666,0.0012251849913348756,0.07376590257330218,-0.6155453826517054
Linear Regression,1631304360,-0.0002716481685638428,1.0,-0.0012716481685638428,0.07347421603240178,-0.6160342736617523
Linear Regression,1631305560,-0.0009706318378448486,1.0,-0.0019706318378448487,0.07243226778121525,-0.6167909287467157
Linear Regression,1631306760,0.0006244083197088912,0.6666666666666666,-4.225834695777543e-05,0.0731019034115421,-0.6168071225286061
Linear Regression,1631307960,0.0007263818988576531,0.6666666666666666,5.97152321909865e-05,0.07388138520980991,-0.616784240076954
Linear Regression,1631309160,-0.0006281333044171333,0.6666666666666666,-0.0012947999710837999,0.07320684454676596,-0.6172804278318211
Linear Regression,1631310360,0.0014100373373366892,1.0,0.0004100373373366892,0.07472010626826209,-0.6171234985175027
Linear Regression,1631311560,0.00015085935592651367,1.0,-0.0008491406440734863,0.074882237851295,-0.6174486145165721
Linear Regression,1631312760,0.0002776980400085449,0.6666666666666666,-0.0003889686266581217,0.07518073054198626,-0.6175974150036098
Linear Regression,1631313960,0.00073225301457569,1.3333333333333333,-0.0006010803187576433,0.0759680348731393,-0.6178272696712932
Linear Regression,1631315160,0.0007616778239025734,1.3333333333333333,-0.0005716555094307599,0.07678757586453022,-0.6180457408181397
Linear Regression,1631316360,-0.00020768237300217152,1.0,-0.0012076823730021715,0.07656394606555539,-0.6185070202442468
Linear Regression,1631317560,-0.0004616876249201596,1.0,-0.0014616876249201596,0.0760669098142217,-0.6190646438117496
Linear Regression,1631318760,-0.0006889501819387078,0.6666666666666666,-0.0013556168486053744,0.07532555332092694,-0.6195810461988279
Linear Regression,1631319960,0.00040525197982788086,1.0,-0.0005947480201721192,0.07576133113036976,-0.6198072996184372
Linear Regression,1631321160,-0.0010851124534383416,0.6666666666666666,-0.0017517791201050082,0.07459400911303282,-0.6204733132525819
Linear Regression,1631322360,-0.0005389053840190172,0.6666666666666666,-0.0012055720506856838,0.07401490461588733,-0.6209308600186139
Linear Regression,1631323560,-0.0009091397514566779,0.6666666666666666,-0.0015758064181233444,0.07303847497244398,-0.6215281996023091
Linear Regression,1631324760,-0.0011635323317022994,1.0,-0.0021635323317022994,0.07178996001365312,-0.6223470355791071
Linear Regression,1631325960,-0.0005046228179708123,0.6666666666666666,-0.0011712894846374789,0.07124911034375825,-0.6227893765251755
Linear Regression,1631327160,-0.0002834498882293701,1.0,-0.0012834498882293701,0.07094546490316556,-0.6232735074577131
Linear Regression,1631328360,-0.0005519589176401496,0.6666666666666666,-0.0012186255843068161,0.07035434700350596,-0.6237325959998113
Linear Regression,1631329560,-0.0021543402690440416,0.6666666666666666,-0.002821006935710708,0.06804843953160988,-0.6247940489561777
Linear Regression,1631330760,-5.952513311058283e-05,0.6666666666666666,-0.0007261917997772495,0.06798486380607827,-0.6250665204410534
Linear Regression,1631331960,0.0003301100805401802,0.3333333333333333,-3.223252793153116e-06,0.06833741637548507,-0.6250677289464386
Linear Regression,1631333160,0.000894914090167731,0.6666666666666666,0.0002282474235010644,0.06929348658245282,-0.6249821516215832
Linear Regression,1631334360,-0.00039486074820160866,1.0,-0.0013948607482016087,0.06887126455629367,-0.6255052492981612
Linear Regression,1631335560,-0.0004810393147636205,0.3333333333333333,-0.0008143726480969538,0.06835709545562096,-0.6258102275799887
Linear Regression,1631336760,0.0003177919425070286,1.0,-0.0006822080574929714,0.06869661073227706,-0.6260655028577651
Linear Regression,1631337960,-0.0007214844081318006,1.0,-0.0017214844081318006,0.06792556279061035,-0.6267092252642581
Linear Regression,1631339160,0.0029604234732687473,0.6666666666666666,0.002293756806602081,0.07108707469439945,-0.6258529870088663
Linear Regression,1631340360,-0.0012149711546953768,0.6666666666666666,-0.0018816378213620433,0.0697857347944788,-0.62655699617926
Linear Regression,1631341560,-8.563161827623844e-06,1.3333333333333333,-0.0013418964951609571,0.06977657404611093,-0.6270581180372294
Linear Regression,1631342760,6.072712130844593e-05,1.0,-0.0009392728786915541,0.06984153849789587,-0.6274084122322852
Linear Regression,1631343960,0.000454525463283062,0.6666666666666666,-0.00021214120338360466,0.07032780871882105,-0.6274874542600849
Linear Regression,1631345160,0.0014005998382344842,0.6666666666666666,0.0007339331715678176,0.0718269096745705,-0.6272140549459412
Linear Regression,1631346360,0.0008232594700530171,1.3333333333333333,-0.0005100738632803161,0.07270930132821785,-0.6274042033131115
Linear Regression,1631347560,-0.00020688772201538086,1.6666666666666665,-0.0018735543886820474,0.07248737094448132,-0.6281022818031987
Linear Regression,1631348760,0.00012556719593703747,0.6666666666666666,-0.0005410994707296292,0.07262204017632867,-0.6283035154616805
Linear Regression,1631349960,-0.0013342400416149758,1.0,-0.002334240041614976,0.0711909049008066,-0.6291711442792174
Linear Regression,1631351160,-0.0024256703909486532,0.6666666666666666,-0.0030923370576153198,0.0685925488397352,-0.6303178720917959
Linear Regression,1631352360,-0.0003815889358520508,0.6666666666666666,-0.0010482556025187173,0.06818478574616393,-0.6307053934535267
Linear Regression,1631353560,0.0014665724011138082,0.6666666666666666,0.0007999057344471415,0.06975135607222893,-0.6304099925800497
Linear Regression,1631354760,0.001942893024533987,0.3333333333333333,0.0016095596912006538,0.0718297685199274,-0.6298151154018361
Linear Regression,1631355960,0.0018153886194340885,1.0,0.0008153886194340884,0.07377555608366904,-0.6295132708598481
Linear Regression,1631357160,-0.006544828764162958,0.3333333333333333,-0.006878162097496291,0.06674787893795764,-0.6320615386378453
Linear Regression,1631358360,-0.006408135173842311,0.0,-0.006408135173842311,0.05991201433331361,-0.6344193380339096
Linear Regression,1631359560,0.004231751117913518,1.0,0.003231751117913518,0.06439729818485862,-0.633237872320913
Linear Regression,1631360760,-0.0016073386068455875,1.3333333333333333,-0.0029406719401789206,0.06268645131446404,-0.6343163994184993
Linear Regression,1631361960,-0.00022713327780365944,0.6666666666666666,-0.0008937999444703261,0.062445079857499364,-0.6346432474003927
Linear Regression,1631363160,0.0007299383287318051,1.6666666666666665,-0.0009367283379348615,0.0632205992434598,-0.6349854874240086
Linear Regression,1631364360,-0.000601351261138916,1.0,-0.001601351261138916,0.06258123019523576,-0.6355700038740562
Linear Regression,1631365560,-0.001928140758536756,1.0,-0.002928140758536756,0.06053242401604031,-0.636637106199346
Linear Regression,1631366760,-0.0018877487163990736,0.6666666666666666,-0.00255441538306574,0.05853040529390441,-0.6375652859649057
Linear Regression,1631367960,-0.0008786320686340332,0.3333333333333333,-0.0012119654019673665,0.057600346534188995,-0.6380045442987882
Linear Regression,1631369160,0.0008855860214680433,0.6666666666666666,0.00021891935480137668,0.058536942617379406,-0.637925296487185
Linear Regression,1631370360,0.0007732808589935303,1.0,-0.00022671914100646975,0.059355488973642956,-0.6380073857529456
Linear Regression,1631371560,-0.0017896691570058465,0.6666666666666666,-0.002456335823672513,0.057459593128722064,-0.6388965611792254
Linear Regression,1631372760,0.0010534624452702701,0.6666666666666666,0.00038679577860360346,0.058573587097473956,-0.6387568878934504
Linear Regression,1631373960,-0.0001735588302835822,0.6666666666666666,-0.0008402254969502489,0.058389862303928286,-0.63906041356684
Linear Regression,1631375160,0.00039577484130859375,0.6666666666666666,-0.0002708918253580729,0.05880874638372435,-0.6391581891502529
Linear Regression,1631376360,0.0005418856744654477,0.6666666666666666,-0.00012478099220121898,0.059382499675388445,-0.6392032153494384
Linear Regression,1631377560,0.00048085046000778675,1.0,-0.0005191495399922133,0.05989190423768154,-0.6393905228342204
Linear Regression,1631378760,-0.004086097120307386,0.6666666666666666,-0.004752763786974053,0.05556108297993889,-0.6411044144985336
Linear Regression,1631379960,0.0049234229809371755,0.3333333333333333,0.004590089647603842,0.060758056673665184,-0.6394570515869525
Linear Regression,1631381160,-0.00030103325843811035,0.6666666666666666,-0.000967699925104777,0.06043873321945026,-0.639805948971129
Linear Regression,1631382360,-0.0012508730142144486,0.6666666666666666,-0.0019175396808811152,0.0591122590248383,-0.6404966353567941
Linear Regression,1631383560,0.000358988851075992,0.6666666666666666,-0.00030767781559067466,0.05949246851786616,-0.6406072465667251
Linear Regression,1631384760,-0.0006887217750772834,0.3333333333333333,-0.0010220551084106167,0.058762772984267464,-0.6409745657662973
Linear Regression,1631385960,0.00024181604385375977,0.3333333333333333,-9.151728947957356e-05,0.05901879880941019,-0.6410074228008926
Linear Regression,1631387160,0.00020775198936462402,1.0,-0.000792248010635376,0.05923881207163739,-0.6412918339560114
Linear Regression,1631388360,3.2186508178710938e-06,1.0,-0.000996781349182129,0.059242221391506256,-0.6416493875657234
Linear Regression,1631389560,0.001507103443145752,0.6666666666666666,0.0008404367764790853,0.06083860899049065,-0.6413482165321598
Linear Regression,1631390760,0.0007433295249938965,1.3333333333333333,-0.0005900038083394368,0.06162716164980675,-0.6415598224502735
Linear Regression,1631391960,-0.00036316117621026933,0.6666666666666666,-0.0010298278428769359,0.06124161988108523,-0.6419289541251201
Linear Regression,1631393160,0.0012524923076853156,0.6666666666666666,0.000585825641018649,0.06257081684658172,-0.6417191869251402
Linear Regression,1631394360,-0.0034072001872118562,0.6666666666666666,-0.004073866853878523,0.05895042536049622,-0.6431787752539064
Linear Regression,1631395560,0.0022519530029967427,1.0,0.0012519530029967427,0.06133513195091145,-0.6427320518500526
Linear Regression,1631396760,-0.0015772285405546427,1.0,-0.0025772285405546427,0.059661163889705104,-0.64365281300265
Linear Regression,1631397960,0.0014123221335466951,1.3333333333333333,7.898880021336182e-05,0.061157746805526436,-0.6436246655658897
Linear Regression,1631399160,-0.0004748900628328556,1.3333333333333333,-0.001808223396166189,0.06065381353647048,-0.6442690717834301
Linear Regression,1631400360,-0.002521773334592581,0.6666666666666666,-0.0031884400012592473,0.05797908503226035,-0.645403298504641
Linear Regression,1631401560,0.00010553991887718439,0.3333333333333333,-0.00022779341445614893,0.05809074405906833,-0.6454840732980294
Linear Regression,1631402760,0.0006228586134966463,0.3333333333333333,0.00028952528016331296,0.05874978499286665,-0.6453814319750286
Linear Regression,1631403960,0.0006688833236694336,0.6666666666666666,2.2166570027669493e-06,0.05945796506798695,-0.6453806459072966
Linear Regression,1631405160,-0.00041640797280706465,1.3333333333333333,-0.001749741306140398,0.0590167983244787,-0.6460011380391093
Linear Regression,1631406360,0.0004602172411978245,0.6666666666666666,-0.00020644942546884217,0.05950417611378578,-0.6460742209007778
Linear Regression,1631407560,0.0004311203956604004,0.6666666666666666,-0.00023554627100626625,0.05996094997339574,-0.6461575867982576
Linear Regression,1631408760,-0.0006679198704659939,0.6666666666666666,-0.0013345865371326604,0.05925298099299048,-0.6466298201191832
Linear Regression,1631409960,0.0010043977526947856,0.6666666666666666,0.00033773108602811895,0.06031689230663506,-0.6465104760245621
Linear Regression,1631411160,0.0002505581360310316,0.6666666666666666,-0.00041610853063563504,0.06058256333077372,-0.6466575660309787
Linear Regression,1631412360,-0.0019955834141001105,0.6666666666666666,-0.002662250080766777,0.05846608235810713,-0.6475982519543511
Linear Regression,1631413560,-0.0010972519739880227,1.3333333333333333,-0.0024305853073213557,0.05730467835984032,-0.6484547944654251
Linear Regression,1631414760,-0.0016021728515625,1.3333333333333333,-0.002935506184895833,0.055610693508342246,-0.6494867575905423
Linear Regression,1631415960,-0.0004763603210449219,0.3333333333333333,-0.0008096936543782551,0.05510784245948419,-0.6497705659386968
Linear Regression,1631417160,-0.0001924236712511629,0.3333333333333333,-0.0005257570045844962,0.0549048147348723,-0.6499547015168662
Linear Regression,1631418360,-0.0010841886105481535,1.0,-0.0020841886105481535,0.0537610989495243,-0.6506842619411406
Linear Regression,1631419560,-0.0005255341529846191,1.0,-0.0015255341529846192,0.05320731150293967,-0.6512171550297245
Linear Regression,1631420760,-0.0016256570434052264,0.6666666666666666,-0.002292323710071893,0.051495157618828946,-0.6520166782149162
Linear Regression,1631421960,-0.00023929274175316095,0.3333333333333333,-0.0005726260750864942,0.05124354245962226,-0.6522159425386655
Linear Regression,1631423160,0.0018177430320065469,0.3333333333333333,0.0014844096986732136,0.05315443308387002,-0.651699688510726
Linear Regression,1631424360,-0.002694318682188168,0.6666666666666666,-0.0033609853488548347,0.05031689941958284,-0.6528703207546431
Linear Regression,1631425560,0.0027532379026524723,0.3333333333333333,0.0024199045693191388,0.05320867171686117,-0.6520303000576909
Linear Regression,1631426760,-0.0005044043064117432,0.6666666666666666,-0.0011710709730784097,0.05267742872729708,-0.6524377972728042
Linear Regression,1631427960,0.0003804764710366726,0.6666666666666666,-0.00028619019562999405,0.053077947720519214,-0.6525372661675963
Linear Regression,1631429160,0.0021464625315275043,0.3333333333333333,0.001813129198194171,0.05533834007807914,-0.6519072713396004
Linear Regression,1631430360,-0.0027170281391590834,1.0,-0.0037170281391590834,0.052470956111753564,-0.6532011418070678
Linear Regression,1631431560,0.004187891958281398,0.3333333333333333,0.0038545586249480643,0.05687859076517876,-0.651864385277098
Linear Regression,1631432760,0.0011608402128331363,1.0,0.0001608402128331363,0.05810545793342148,-0.6518083910707311
Linear Regression,1631433960,-0.0014292597770690918,0.6666666666666666,-0.0020959264437357583,0.0565931503624999,-0.6525381750713729
Linear Regression,1631435160,-0.0001340706367045641,1.3333333333333333,-0.0014674039700378974,0.05645149224609303,-0.6530480419327098
Linear Regression,1631436360,9.691714512882754e-05,1.3333333333333333,-0.0012364161882045057,0.0565538805086887,-0.6534770189501934
Linear Regression,1631437560,0.0009571115078870207,1.6666666666666665,-0.0007095551587796458,0.05756512038642625,-0.653722896119033
Linear Regression,1631438760,-0.00784100079908967,1.3333333333333333,-0.009174334132423004,0.04927275143238696,-0.6568997579724447
Linear Regression,1631439960,-0.0012186666135676205,1.0,-0.0022186666135676205,0.04799403776169009,-0.6576609830245382
Linear Regression,1631441160,-0.006151099834823981,1.0,-0.007151099834823981,0.04154772180911759,-0.6601090835122853
Linear Regression,1631442360,0.0013768177013844252,0.6666666666666666,0.0007101510347177585,0.04298174314934111,-0.6598677096262503
Linear Regression,1631443560,0.0015163423959165812,0.3333333333333333,0.0011830090625832479,0.044563260584645326,-0.659465330044261
Linear Regression,1631444760,-0.0009722610120661557,1.0,-0.0019722610120661557,0.04354767245174207,-0.6601369532970714
Linear Regression,1631445960,0.004450420383363962,1.3333333333333333,0.003117087050030629,0.048191898284233314,-0.6590775705954098
Linear Regression,1631447160,0.005514601827599108,1.0,0.004514601827599108,0.05397225924218607,-0.6575384415725503
Linear Regression,1631448360,-0.0006453394889831543,1.3333333333333333,-0.0019786728223164874,0.05329208932300422,-0.6582160609508989
Linear Regression,1631449560,0.0015486180782318115,1.3333333333333333,0.00021528474489847823,0.05492323649418829,-0.6581424800827703
Linear Regression,1631450760,0.00025026994990184903,1.0,-0.000749730050098151,0.05518725207973607,-0.6583987809383043
Linear Regression,1631451960,0.0002551277866587043,0.6666666666666666,-0.00041153888000796236,0.05545645966786972,-0.6585393631214063
Linear Regression,1631453160,0.001537551637738943,0.6666666666666666,0.0008708849710722765,0.057079278475994144,-0.658241990184536
Linear Regression,1631454360,-0.0005020400276407599,0.6666666666666666,-0.0011687066943074265,0.05654858236580962,-0.6586414050584405
Linear Regression,1631455560,-0.0008666515932418406,1.0,-0.0018666515932418406,0.055632922853564803,-0.6592786026235549
Linear Regression,1631456760,-0.00024886929895728827,1.0,-0.0012488692989572883,0.05537020822809802,-0.6597041191162362
Linear Regression,1631457960,0.0007428625831380486,0.6666666666666666,7.6195916471382e-05,0.05615420326714937,-0.6596781899597208
Linear Regression,1631459160,-0.0027308662538416684,0.6666666666666666,-0.003397532920508335,0.0532699873945941,-0.6608344445128996
Linear Regression,1631460360,-2.2391555830836296e-05,1.0,-0.0010223915558308363,0.053246403040866364,-0.6611812045128583
Linear Regression,1631461560,-0.0007852713069951278,0.6666666666666666,-0.0014519379736617944,0.05241931886136264,-0.6616731483882166
Linear Regression,1631462760,-1.2467295164242387e-05,1.0,-0.0010124672951642424,0.052406198039077756,-0.6620156932605493
Linear Regression,1631463960,0.0009311635949416086,0.6666666666666666,0.00026449692827494196,0.05338616037778254,-0.6619262974496116
Linear Regression,1631465160,-0.000511248828843236,0.3333333333333333,-0.0008445821621765692,0.05284761793696968,-0.6622118284682865
Linear Regression,1631466360,-3.165996167808771e-05,0.6666666666666666,-0.0006983266283447544,0.052814284821733004,-0.6624477149432071
Linear Regression,1631467560,0.00025532644940540195,0.6666666666666666,-0.0004113402172612647,0.053083096154959764,-0.6625865637734794
Linear Regression,1631468760,0.0005058149581600446,1.0,-0.0004941850418399554,0.05361576133718038,-0.6627533084465784
Linear Regression,1631469960,-0.00023114675423130393,1.3333333333333333,-0.0015644800875646372,0.05337222147374043,-0.6632809241801108
Linear Regression,1631471160,0.0032500425204489147,1.3333333333333333,0.0019167091871155814,0.05679572598338978,-0.6626355316340098
Linear Regression,1631472360,-0.0007528762216679752,0.6666666666666666,-0.0014195428883346417,0.05600008961013647,-0.6631144349658555
Linear Regression,1631473560,-0.0012776454677805305,1.0,-0.0022776454677805305,0.05465089588167027,-0.6638817408462162
Linear Regression,1631474760,0.0032016435434343293,0.6666666666666666,0.002534976876767663,0.05802751211304713,-0.663029688831402
Linear Regression,1631475960,0.0002961456775665283,1.0,-0.0007038543224334717,0.05834084238750581,-0.6632668668414496
Linear Regression,1631477160,0.0001458128244848922,1.0,-0.0008541871755151078,0.05849516205500205,-0.6635544999653648
Linear Regression,1631478360,-0.0010027587413787842,1.6666666666666665,-0.0026694254080454507,0.05743374677854418,-0.6644526161315798
Linear Regression,1631479560,0.002135723829269409,1.3333333333333333,0.0008023904959360759,0.05969213322941269,-0.6641833760998276
Linear Regression,1631480760,-0.0012776254443451762,1.0,-0.0022776254443451762,0.05833824359682627,-0.6649482405870567
Linear Regression,1631481960,0.005553046939894557,0.6666666666666666,0.00488638027322789,0.06421524554180502,-0.663311050279351
Linear Regression,1631483160,-0.00027626752853393555,1.6666666666666665,-0.001942934195200602,0.06392123742609113,-0.6639652147529094
Linear Regression,1631484360,0.005913009241339751,1.0,0.004913009241339751,0.07021221353504914,-0.6623142727475788
Linear Regression,1631485560,0.00044522678945213556,1.0,-0.0005547732105478645,0.07068870068291377,-0.6625016117426428
Linear Regression,1631486760,0.0016888780519366264,1.0,0.0006888780519366264,0.0724969633299537,-0.6622691165104083
Linear Regression,1631487960,0.0015218952903524041,1.6666666666666665,-0.00014477137631426244,0.07412919140736274,-0.662318010275235
Linear Regression,1631489160,-0.0007028977852314711,2.0,-0.002702897785231471,0.07337418837766996,-0.6632307301773746
Linear Regression,1631490360,-0.0015104413032531738,0.3333333333333333,-0.001843774636586507,0.07175291966969843,-0.6638516568154553
Linear Regression,1631491560,-0.005102406023070216,0.6666666666666666,-0.005769072689736883,0.06628440111713263,-0.6657909210418216
Linear Regression,1631492760,0.0012013115920126438,0.3333333333333333,0.0008679782586793105,0.0675653409285768,-0.6655008348274326
Linear Regression,1631493960,0.001308868289925158,0.6666666666666666,0.0006422016232584914,0.06896264335074132,-0.6652860189205801
Linear Regression,1631495160,0.00039779162034392357,1.3333333333333333,-0.0009355417129894097,0.06938786773272687,-0.6655991578118007
Linear Regression,1631496360,-0.001505653141066432,1.0,-0.002505653141066432,0.06777774053065677,-0.6664370503324049
Linear Regression,1631497560,0.001506249187514186,0.6666666666666666,0.0008395825208475193,0.06938607988477674,-0.6661569967102615
Linear Regression,1631498760,-0.0015297629870474339,1.3333333333333333,-0.002863096320380767,0.06775017264090533,-0.6671128213845652
Linear Regression,1631499960,0.00028879444289486855,0.6666666666666666,-0.0003778722237717981,0.06805853295716413,-0.6672386102030138
Linear Regression,1631501160,-0.0001312693057116121,0.6666666666666666,-0.0007979359723782787,0.06791832965508338,-0.6675041324861515
Linear Regression,1631502360,-0.0009010632638819516,1.0,-0.0019010632638819516,0.06695606767940498,-0.6681362281652745
Linear Regression,1631503560,0.0008651117095723748,1.3333333333333333,-0.00046822162376095847,0.06787910386715379,-0.6682916139593904
Linear Regression,1631504760,0.0018495620461180806,1.0,0.0008495620461180806,0.06985421252750901,-0.6680098071042313
Linear Regression,1631505960,1.3113021850585938e-05,1.0,-0.000986886978149414,0.06986824154917493,-0.6683374439024734
Linear Regression,1631507160,0.00012110669922549278,1.0,-0.0008788933007745072,0.06999780976051517,-0.6686289399011452
Linear Regression,1631508360,-0.0005021094693802297,0.6666666666666666,-0.0011687761360468962,0.0694605537280184,-0.6690162384883653
Linear Regression,1631509560,0.0011544922890607268,0.3333333333333333,0.0008211589557273935,0.07069523769075192,-0.6687444482083997
Linear Regression,1631510760,0.0005827147979289293,0.6666666666666666,-8.395186873773732e-05,0.07131914764982628,-0.6687722577310025
Linear Regression,1631511960,4.89354133605957e-05,0.6666666666666666,-0.0006177312533060709,0.07137157309515763,-0.6689768674593639
Linear Regression,1631513160,-0.0016384124755859375,1.0,-0.0026384124755859375,0.06961622454381033,-0.6698502430219667
Linear Regression,1631514360,0.0020336906527518295,0.6666666666666666,0.001367023986085163,0.07179149306169674,-0.6693989203851776
